Part,iD,ITI_spontaneous-taps,ITI_p01-2C307-3C507,ITI_p02-2C304-3C510,ITI_p03-2C301-3C513,ITI_p04-2C507-3C307,ITI_p05-2C504-3C310,ITI_p06-2C501-3C313,ITI_p07-3C307-4C507,ITI_p08-3C310-4C504,ITI_p09-3C313-4C501,ITI_p10-3C507-4C307,ITI_p11-3C510-4C304,ITI_p12-3C513-4C301,ITI_p13-2C407-3C407,ITI_p14-2C404-3C410,ITI_p15-2C401-3C413,ITI_p16-3C407-4C407,ITI_p17-3C410-4C404,ITI_p18-3C413-4C401,sdITI_spontaneous-taps,sdITI_p01-2C307-3C507,sdITI_p02-2C304-3C510,sdITI_p03-2C301-3C513,sdITI_p04-2C507-3C307,sdITI_p05-2C504-3C310,sdITI_p06-2C501-3C313,sdITI_p07-3C307-4C507,sdITI_p08-3C310-4C504,sdITI_p09-3C313-4C501,sdITI_p10-3C507-4C307,sdITI_p11-3C510-4C304,sdITI_p12-3C513-4C301,sdITI_p13-2C407-3C407,sdITI_p14-2C404-3C410,sdITI_p15-2C401-3C413,sdITI_p16-3C407-4C407,sdITI_p17-3C410-4C404,sdITI_p18-3C413-4C401,TOTALTapNumb_spontaneous-taps,TOTALTapNumb_p01-2C307-3C507,TOTALTapNumb_p02-2C304-3C510,TOTALTapNumb_p03-2C301-3C513,TOTALTapNumb_p04-2C507-3C307,TOTALTapNumb_p05-2C504-3C310,TOTALTapNumb_p06-2C501-3C313,TOTALTapNumb_p07-3C307-4C507,TOTALTapNumb_p08-3C310-4C504,TOTALTapNumb_p09-3C313-4C501,TOTALTapNumb_p10-3C507-4C307,TOTALTapNumb_p11-3C510-4C304,TOTALTapNumb_p12-3C513-4C301,TOTALTapNumb_p13-2C407-3C407,TOTALTapNumb_p14-2C404-3C410,TOTALTapNumb_p15-2C401-3C413,TOTALTapNumb_p16-3C407-4C407,TOTALTapNumb_p17-3C410-4C404,TOTALTapNumb_p18-3C413-4C401,DoubleTaps150ms_spontaneous-taps,DoubleTaps150ms_p01-2C307-3C507,DoubleTaps150ms_p02-2C304-3C510,DoubleTaps150ms_p03-2C301-3C513,DoubleTaps150ms_p04-2C507-3C307,DoubleTaps150ms_p05-2C504-3C310,DoubleTaps150ms_p06-2C501-3C313,DoubleTaps150ms_p07-3C307-4C507,DoubleTaps150ms_p08-3C310-4C504,DoubleTaps150ms_p09-3C313-4C501,DoubleTaps150ms_p10-3C507-4C307,DoubleTaps150ms_p11-3C510-4C304,DoubleTaps150ms_p12-3C513-4C301,DoubleTaps150ms_p13-2C407-3C407,DoubleTaps150ms_p14-2C404-3C410,DoubleTaps150ms_p15-2C401-3C413,DoubleTaps150ms_p16-3C407-4C407,DoubleTaps150ms_p17-3C410-4C404,DoubleTaps150ms_p18-3C413-4C401,OutlierITIs25SD_spontaneous-taps,OutlierITIs25SD_p01-2C307-3C507,OutlierITIs25SD_p02-2C304-3C510,OutlierITIs25SD_p03-2C301-3C513,OutlierITIs25SD_p04-2C507-3C307,OutlierITIs25SD_p05-2C504-3C310,OutlierITIs25SD_p06-2C501-3C313,OutlierITIs25SD_p07-3C307-4C507,OutlierITIs25SD_p08-3C310-4C504,OutlierITIs25SD_p09-3C313-4C501,OutlierITIs25SD_p10-3C507-4C307,OutlierITIs25SD_p11-3C510-4C304,OutlierITIs25SD_p12-3C513-4C301,OutlierITIs25SD_p13-2C407-3C407,OutlierITIs25SD_p14-2C404-3C410,OutlierITIs25SD_p15-2C401-3C413,OutlierITIs25SD_p16-3C407-4C407,OutlierITIs25SD_p17-3C410-4C404,OutlierITIs25SD_p18-3C413-4C401,CyclesPreTap_spontaneous-taps,CyclesPreTap_p01-2C307-3C507,CyclesPreTap_p02-2C304-3C510,CyclesPreTap_p03-2C301-3C513,CyclesPreTap_p04-2C507-3C307,CyclesPreTap_p05-2C504-3C310,CyclesPreTap_p06-2C501-3C313,CyclesPreTap_p07-3C307-4C507,CyclesPreTap_p08-3C310-4C504,CyclesPreTap_p09-3C313-4C501,CyclesPreTap_p10-3C507-4C307,CyclesPreTap_p11-3C510-4C304,CyclesPreTap_p12-3C513-4C301,CyclesPreTap_p13-2C407-3C407,CyclesPreTap_p14-2C404-3C410,CyclesPreTap_p15-2C401-3C413,CyclesPreTap_p16-3C407-4C407,CyclesPreTap_p17-3C410-4C404,CyclesPreTap_p18-3C413-4C401,SlowConsistency_spontaneous-taps,SlowConsistency_p01-2C307-3C507,SlowConsistency_p02-2C304-3C510,SlowConsistency_p03-2C301-3C513,SlowConsistency_p04-2C507-3C307,SlowConsistency_p05-2C504-3C310,SlowConsistency_p06-2C501-3C313,SlowConsistency_p07-3C307-4C507,SlowConsistency_p08-3C310-4C504,SlowConsistency_p09-3C313-4C501,SlowConsistency_p10-3C507-4C307,SlowConsistency_p11-3C510-4C304,SlowConsistency_p12-3C513-4C301,SlowConsistency_p13-2C407-3C407,SlowConsistency_p14-2C404-3C410,SlowConsistency_p15-2C401-3C413,SlowConsistency_p16-3C407-4C407,SlowConsistency_p17-3C410-4C404,SlowConsistency_p18-3C413-4C401,pSCons_spontaneous-taps,pSCons_p01-2C307-3C507,pSCons_p02-2C304-3C510,pSCons_p03-2C301-3C513,pSCons_p04-2C507-3C307,pSCons_p05-2C504-3C310,pSCons_p06-2C501-3C313,pSCons_p07-3C307-4C507,pSCons_p08-3C310-4C504,pSCons_p09-3C313-4C501,pSCons_p10-3C507-4C307,pSCons_p11-3C510-4C304,pSCons_p12-3C513-4C301,pSCons_p13-2C407-3C407,pSCons_p14-2C404-3C410,pSCons_p15-2C401-3C413,pSCons_p16-3C407-4C407,pSCons_p17-3C410-4C404,pSCons_p18-3C413-4C401,FastConsistency_spontaneous-taps,FastConsistency_p01-2C307-3C507,FastConsistency_p02-2C304-3C510,FastConsistency_p03-2C301-3C513,FastConsistency_p04-2C507-3C307,FastConsistency_p05-2C504-3C310,FastConsistency_p06-2C501-3C313,FastConsistency_p07-3C307-4C507,FastConsistency_p08-3C310-4C504,FastConsistency_p09-3C313-4C501,FastConsistency_p10-3C507-4C307,FastConsistency_p11-3C510-4C304,FastConsistency_p12-3C513-4C301,FastConsistency_p13-2C407-3C407,FastConsistency_p14-2C404-3C410,FastConsistency_p15-2C401-3C413,FastConsistency_p16-3C407-4C407,FastConsistency_p17-3C410-4C404,FastConsistency_p18-3C413-4C401,pFCons_spontaneous-taps,pFCons_p01-2C307-3C507,pFCons_p02-2C304-3C510,pFCons_p03-2C301-3C513,pFCons_p04-2C507-3C307,pFCons_p05-2C504-3C310,pFCons_p06-2C501-3C313,pFCons_p07-3C307-4C507,pFCons_p08-3C310-4C504,pFCons_p09-3C313-4C501,pFCons_p10-3C507-4C307,pFCons_p11-3C510-4C304,pFCons_p12-3C513-4C301,pFCons_p13-2C407-3C407,pFCons_p14-2C404-3C410,pFCons_p15-2C401-3C413,pFCons_p16-3C407-4C407,pFCons_p17-3C410-4C404,pFCons_p18-3C413-4C401,CycleConsistency_spontaneous-taps,CycleConsistency_p01-2C307-3C507,CycleConsistency_p02-2C304-3C510,CycleConsistency_p03-2C301-3C513,CycleConsistency_p04-2C507-3C307,CycleConsistency_p05-2C504-3C310,CycleConsistency_p06-2C501-3C313,CycleConsistency_p07-3C307-4C507,CycleConsistency_p08-3C310-4C504,CycleConsistency_p09-3C313-4C501,CycleConsistency_p10-3C507-4C307,CycleConsistency_p11-3C510-4C304,CycleConsistency_p12-3C513-4C301,CycleConsistency_p13-2C407-3C407,CycleConsistency_p14-2C404-3C410,CycleConsistency_p15-2C401-3C413,CycleConsistency_p16-3C407-4C407,CycleConsistency_p17-3C410-4C404,CycleConsistency_p18-3C413-4C401,pCConsspontaneous-taps,pCConsp01-2C307-3C507,pCConsp02-2C304-3C510,pCConsp03-2C301-3C513,pCConsp04-2C507-3C307,pCConsp05-2C504-3C310,pCConsp06-2C501-3C313,pCConsp07-3C307-4C507,pCConsp08-3C310-4C504,pCConsp09-3C313-4C501,pCConsp10-3C507-4C307,pCConsp11-3C510-4C304,pCConsp12-3C513-4C301,pCConsp13-2C407-3C407,pCConsp14-2C404-3C410,pCConsp15-2C401-3C413,pCConsp16-3C407-4C407,pCConsp17-3C410-4C404,pCConsp18-3C413-4C401,SlowHalfConsistency_spontaneous-taps,SlowHalfConsistency_p01-2C307-3C507,SlowHalfConsistency_p02-2C304-3C510,SlowHalfConsistency_p03-2C301-3C513,SlowHalfConsistency_p04-2C507-3C307,SlowHalfConsistency_p05-2C504-3C310,SlowHalfConsistency_p06-2C501-3C313,SlowHalfConsistency_p07-3C307-4C507,SlowHalfConsistency_p08-3C310-4C504,SlowHalfConsistency_p09-3C313-4C501,SlowHalfConsistency_p10-3C507-4C307,SlowHalfConsistency_p11-3C510-4C304,SlowHalfConsistency_p12-3C513-4C301,SlowHalfConsistency_p13-2C407-3C407,SlowHalfConsistency_p14-2C404-3C410,SlowHalfConsistency_p15-2C401-3C413,SlowHalfConsistency_p16-3C407-4C407,SlowHalfConsistency_p17-3C410-4C404,SlowHalfConsistency_p18-3C413-4C401,pSHalfCons_spontaneous-taps,pSHalfCons_p01-2C307-3C507,pSHalfCons_p02-2C304-3C510,pSHalfCons_p03-2C301-3C513,pSHalfCons_p04-2C507-3C307,pSHalfCons_p05-2C504-3C310,pSHalfCons_p06-2C501-3C313,pSHalfCons_p07-3C307-4C507,pSHalfCons_p08-3C310-4C504,pSHalfCons_p09-3C313-4C501,pSHalfCons_p10-3C507-4C307,pSHalfCons_p11-3C510-4C304,pSHalfCons_p12-3C513-4C301,pSHalfCons_p13-2C407-3C407,pSHalfCons_p14-2C404-3C410,pSHalfCons_p15-2C401-3C413,pSHalfCons_p16-3C407-4C407,pSHalfCons_p17-3C410-4C404,pSHalfCons_p18-3C413-4C401,FastHalfConsistency_spontaneous-taps,FastHalfConsistency_p01-2C307-3C507,FastHalfConsistency_p02-2C304-3C510,FastHalfConsistency_p03-2C301-3C513,FastHalfConsistency_p04-2C507-3C307,FastHalfConsistency_p05-2C504-3C310,FastHalfConsistency_p06-2C501-3C313,FastHalfConsistency_p07-3C307-4C507,FastHalfConsistency_p08-3C310-4C504,FastHalfConsistency_p09-3C313-4C501,FastHalfConsistency_p10-3C507-4C307,FastHalfConsistency_p11-3C510-4C304,FastHalfConsistency_p12-3C513-4C301,FastHalfConsistency_p13-2C407-3C407,FastHalfConsistency_p14-2C404-3C410,FastHalfConsistency_p15-2C401-3C413,FastHalfConsistency_p16-3C407-4C407,FastHalfConsistency_p17-3C410-4C404,FastHalfConsistency_p18-3C413-4C401,pFHalfCons_spontaneous-taps,pFHalfCons_p01-2C307-3C507,pFHalfCons_p02-2C304-3C510,pFHalfCons_p03-2C301-3C513,pFHalfCons_p04-2C507-3C307,pFHalfCons_p05-2C504-3C310,pFHalfCons_p06-2C501-3C313,pFHalfCons_p07-3C307-4C507,pFHalfCons_p08-3C310-4C504,pFHalfCons_p09-3C313-4C501,pFHalfCons_p10-3C507-4C307,pFHalfCons_p11-3C510-4C304,pFHalfCons_p12-3C513-4C301,pFHalfCons_p13-2C407-3C407,pFHalfCons_p14-2C404-3C410,pFHalfCons_p15-2C401-3C413,pFHalfCons_p16-3C407-4C407,pFHalfCons_p17-3C410-4C404,pFHalfCons_p18-3C413-4C401,SlowDoubConsistency_spontaneous-taps,SlowDoubConsistency_p01-2C307-3C507,SlowDoubConsistency_p02-2C304-3C510,SlowDoubConsistency_p03-2C301-3C513,SlowDoubConsistency_p04-2C507-3C307,SlowDoubConsistency_p05-2C504-3C310,SlowDoubConsistency_p06-2C501-3C313,SlowDoubConsistency_p07-3C307-4C507,SlowDoubConsistency_p08-3C310-4C504,SlowDoubConsistency_p09-3C313-4C501,SlowDoubConsistency_p10-3C507-4C307,SlowDoubConsistency_p11-3C510-4C304,SlowDoubConsistency_p12-3C513-4C301,SlowDoubConsistency_p13-2C407-3C407,SlowDoubConsistency_p14-2C404-3C410,SlowDoubConsistency_p15-2C401-3C413,SlowDoubConsistency_p16-3C407-4C407,SlowDoubConsistency_p17-3C410-4C404,SlowDoubConsistency_p18-3C413-4C401,pSDoubCons_spontaneous-taps,pSDoubCons_p01-2C307-3C507,pSDoubCons_p02-2C304-3C510,pSDoubCons_p03-2C301-3C513,pSDoubCons_p04-2C507-3C307,pSDoubCons_p05-2C504-3C310,pSDoubCons_p06-2C501-3C313,pSDoubCons_p07-3C307-4C507,pSDoubCons_p08-3C310-4C504,pSDoubCons_p09-3C313-4C501,pSDoubCons_p10-3C507-4C307,pSDoubCons_p11-3C510-4C304,pSDoubCons_p12-3C513-4C301,pSDoubCons_p13-2C407-3C407,pSDoubCons_p14-2C404-3C410,pSDoubCons_p15-2C401-3C413,pSDoubCons_p16-3C407-4C407,pSDoubCons_p17-3C410-4C404,pSDoubCons_p18-3C413-4C401,FastDoubConsistency_spontaneous-taps,FastDoubConsistency_p01-2C307-3C507,FastDoubConsistency_p02-2C304-3C510,FastDoubConsistency_p03-2C301-3C513,FastDoubConsistency_p04-2C507-3C307,FastDoubConsistency_p05-2C504-3C310,FastDoubConsistency_p06-2C501-3C313,FastDoubConsistency_p07-3C307-4C507,FastDoubConsistency_p08-3C310-4C504,FastDoubConsistency_p09-3C313-4C501,FastDoubConsistency_p10-3C507-4C307,FastDoubConsistency_p11-3C510-4C304,FastDoubConsistency_p12-3C513-4C301,FastDoubConsistency_p13-2C407-3C407,FastDoubConsistency_p14-2C404-3C410,FastDoubConsistency_p15-2C401-3C413,FastDoubConsistency_p16-3C407-4C407,FastDoubConsistency_p17-3C410-4C404,FastDoubConsistency_p18-3C413-4C401,pFDoubCons_spontaneous-taps,pFDoubCons_p01-2C307-3C507,pFDoubCons_p02-2C304-3C510,pFDoubCons_p03-2C301-3C513,pFDoubCons_p04-2C507-3C307,pFDoubCons_p05-2C504-3C310,pFDoubCons_p06-2C501-3C313,pFDoubCons_p07-3C307-4C507,pFDoubCons_p08-3C310-4C504,pFDoubCons_p09-3C313-4C501,pFDoubCons_p10-3C507-4C307,pFDoubCons_p11-3C510-4C304,pFDoubCons_p12-3C513-4C301,pFDoubCons_p13-2C407-3C407,pFDoubCons_p14-2C404-3C410,pFDoubCons_p15-2C401-3C413,pFDoubCons_p16-3C407-4C407,pFDoubCons_p17-3C410-4C404,pFDoubCons_p18-3C413-4C401,AllSub_spontaneous-taps,AllSub_p01-2C307-3C507,AllSub_p02-2C304-3C510,AllSub_p03-2C301-3C513,AllSub_p04-2C507-3C307,AllSub_p05-2C504-3C310,AllSub_p06-2C501-3C313,AllSub_p07-3C307-4C507,AllSub_p08-3C310-4C504,AllSub_p09-3C313-4C501,AllSub_p10-3C507-4C307,AllSub_p11-3C510-4C304,AllSub_p12-3C513-4C301,AllSub_p13-2C407-3C407,AllSub_p14-2C404-3C410,AllSub_p15-2C401-3C413,AllSub_p16-3C407-4C407,AllSub_p17-3C410-4C404,AllSub_p18-3C413-4C401,pAllSub_spontaneous-taps,pAllSub_p01-2C307-3C507,pAllSub_p02-2C304-3C510,pAllSub_p03-2C301-3C513,pAllSub_p04-2C507-3C307,pAllSub_p05-2C504-3C310,pAllSub_p06-2C501-3C313,pAllSub_p07-3C307-4C507,pAllSub_p08-3C310-4C504,pAllSub_p09-3C313-4C501,pAllSub_p10-3C507-4C307,pAllSub_p11-3C510-4C304,pAllSub_p12-3C513-4C301,pAllSub_p13-2C407-3C407,pAllSub_p14-2C404-3C410,pAllSub_p15-2C401-3C413,pAllSub_p16-3C407-4C407,pAllSub_p17-3C410-4C404,pAllSub_p18-3C413-4C401,old_ChosenMeter_spontaneous-taps,old_ChosenMeter_p01-2C307-3C507,old_ChosenMeter_p02-2C304-3C510,old_ChosenMeter_p03-2C301-3C513,old_ChosenMeter_p04-2C507-3C307,old_ChosenMeter_p05-2C504-3C310,old_ChosenMeter_p06-2C501-3C313,old_ChosenMeter_p07-3C307-4C507,old_ChosenMeter_p08-3C310-4C504,old_ChosenMeter_p09-3C313-4C501,old_ChosenMeter_p10-3C507-4C307,old_ChosenMeter_p11-3C510-4C304,old_ChosenMeter_p12-3C513-4C301,old_ChosenMeter_p13-2C407-3C407,old_ChosenMeter_p14-2C404-3C410,old_ChosenMeter_p15-2C401-3C413,old_ChosenMeter_p16-3C407-4C407,old_ChosenMeter_p17-3C410-4C404,old_ChosenMeter_p18-3C413-4C401,RAOtest_spontaneous-taps,RAOtest_p01-2C307-3C507,RAOtest_p02-2C304-3C510,RAOtest_p03-2C301-3C513,RAOtest_p04-2C507-3C307,RAOtest_p05-2C504-3C310,RAOtest_p06-2C501-3C313,RAOtest_p07-3C307-4C507,RAOtest_p08-3C310-4C504,RAOtest_p09-3C313-4C501,RAOtest_p10-3C507-4C307,RAOtest_p11-3C510-4C304,RAOtest_p12-3C513-4C301,RAOtest_p13-2C407-3C407,RAOtest_p14-2C404-3C410,RAOtest_p15-2C401-3C413,RAOtest_p16-3C407-4C407,RAOtest_p17-3C410-4C404,RAOtest_p18-3C413-4C401,weird_spontaneous-taps,weird_p01-2C307-3C507,weird_p02-2C304-3C510,weird_p03-2C301-3C513,weird_p04-2C507-3C307,weird_p05-2C504-3C310,weird_p06-2C501-3C313,weird_p07-3C307-4C507,weird_p08-3C310-4C504,weird_p09-3C313-4C501,weird_p10-3C507-4C307,weird_p11-3C510-4C304,weird_p12-3C513-4C301,weird_p13-2C407-3C407,weird_p14-2C404-3C410,weird_p15-2C401-3C413,weird_p16-3C407-4C407,weird_p17-3C410-4C404,weird_p18-3C413-4C401,weirdNumb
"1","id=1&p_id=2838325b54a6d80beab53b8db1bff763f498c2e3a536fffb2df233598b7e6171&save_id=7&pilot=false&complete=true.rds","479.75","441.5","442.57576","443.7","668.2381","445.28125","446.21212","328.09524","669.95238","665.1","663.4","502.68","660.14286","442.41935","657.76471","444.17241","681.25","668","668.18182","15.76829","22.95483","31.89439","20.74999","21.74605","20.26316","17.39389","16.31072","61.08803","20.27677","26.39258","24.75837","31.27185","19.14815","37.89876","23.14715","33.65365","21.24909","30.8076","31","38","36","33","25","37","37","49","26","25","25","30","25","37","21","34","16","26","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","1","4","2","2","2","2","1","3","1","2","1","1","0","0.02895","1.314","1.8488","2.9183","1.9185","1.7625","1.818","1.5445","1.2105","1.559","1.571","0.655","1.571","1.8113","1.7858","2.8253","4.5415","1.2215","1.592","0.98054","0.01662","0.042306","0.021366","0.9861","0.023668","0.050069","0.015636","0.8561","0.97539","0.95388","0.056228","0.97028","0.0377","0.95096","0.05292","0.80486","0.98533","0.97733","1.5748e-19","0.99024","0.94177","0.98617","8.5537e-16","0.98085","0.91708","0.98869","2.0466e-10","4.6374e-15","7.9915e-14","0.91664","9.6467e-15","0.95212","2.7092e-11","0.91549","2.1486e-05","1.9174e-16","3.4705e-15","0.98054","0.93917","0.84901","0.924","0.11078","0.95251","0.97755","0.037835","0.061912","0.09036","0.069732","0.91808","0.1248","0.95314","0.14863","0.91104","0.039947","0.045176","0.034236","1.5748e-19","1.743e-20","2.7852e-14","1.0547e-16","0.758","5.7731e-21","2.4435e-23","0.93557","0.91375","0.8318","0.8962","8.5898e-15","0.70335","5.1205e-21","0.66291","1.7689e-16","0.97865","0.95313","0.97395","0.98054","0.010726","0.030475","0.045037","0.05582","0.03527","0.022476","0.031848","0.0063419","0.049667","0.10799","0.0062328","0.051563","0.021128","0.070472","0.038207","0.039962","0.010537","0.035325","1.5748e-19","0.99592","0.96935","0.93997","0.93221","0.95797","0.98272","0.95391","0.99905","0.94595","0.76855","0.99893","0.94187","0.98471","0.91206","0.95503","0.97864","0.99739","0.97229","0.98054","0.010726","0.030475","0.045037","0.05582","0.03527","0.022476","0.028007","0.016318","0.041083","0.03964","0.057137","0.043448","0.021128","0.070472","0.038207","0.041816","0.01024","0.049696","1.5748e-19","0.99592","0.96935","0.93997","0.93221","0.95797","0.98272","0.96417","0.99376","0.9627","0.96523","0.91404","0.95838","0.98471","0.91206","0.95503","0.97663","0.99754","0.94589","0.98054","0.0014617","0.0051374","0.0289","0.03422","0.043788","0.028848","0.010616","0.041397","0.054105","0.12233","0.041066","0.067512","0.04297","0.027624","0.033957","0.11893","0.018943","0.067109","1.5748e-19","0.99992","0.99912","0.97484","0.97398","0.93595","0.97169","0.99477","0.96049","0.93618","0.71316","0.95465","0.90239","0.93825","0.98597","0.96431","0.82545","0.9916","0.90349","0.98054","0.04672","0.067266","0.079285","0.94567","0.049961","0.032368","0.89231","0.75318","0.90504","0.82924","0.064667","0.88745","0.014905","0.82047","0.080245","0.47838","0.94233","0.91181","1.5748e-19","0.92539","0.85918","0.82525","2.0731e-13","0.91742","0.96448","1.2992e-22","1.2135e-07","1.1513e-11","3.2602e-09","0.89123","5.0557e-11","0.99236","1.7289e-07","0.81611","0.037677","7.9982e-14","6.29e-12","0.98054","0.77468","0.50067","0.72832","0.88236","0.82043","0.91331","0.055979","0.10588","0.13227","0.14956","0.87942","0.14234","0.8343","0.65096","0.68039","0.061783","0.054974","0.16338","1.5748e-19","5.6194e-12","0.00012538","5.2308e-09","7.5814e-11","1.9745e-13","3.7798e-18","0.86429","0.76776","0.67335","0.60277","5.1207e-13","0.63233","5.0205e-14","0.00014356","5.3581e-08","0.94967","0.93137","0.54618","0.98054","0.77468","0.50067","0.72832","0.88236","0.82043","0.91331","0.6496","0.54987","0.67178","0.48957","0.81016","0.63559","0.8343","0.65096","0.68039","0.56497","0.78464","0.68423","1.5748e-19","5.6194e-12","0.00012538","5.2308e-09","7.5814e-11","1.9745e-13","3.7798e-18","2.231e-10","0.00044571","9.2847e-06","0.0031934","1.7017e-10","3.7147e-05","5.0205e-14","0.00014356","5.3581e-08","0.0091455","2.1506e-08","5.5878e-06","12","22","22","22","12","22","22","11","12","12","12","22","12","22","12","22","12","12","12","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.01","0.001","0.001","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3"
"2","id=2&p_id=c07110e8ef27954ad5b12df75bd8fdc65dfcdfc0af8287167c5f88c8d999f496&save_id=7&pilot=false&complete=true.rds","686.5","539.62857","442.8","465.16897","1426.6875","443.7625","664.50952","659.04286",,"656.68095","1994.95",,"480.64194","441.48529","475",,"349.78","664.18235","521.44286","15.94165","107.6743","17.08218","135.11","127.5457","21.20733","25.15623","26.25335",,"47.02279","28.17153",,"25.87008","29.5135","91.85729",,"146.4579","30.26009","50.30978","21","31","28","33","12","36","26","25","1","25","9","0","36","38","19","0","44","20","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","2","1","0","1","0","0","2","1","2","0","1","0","2","0.030137","1.8499","4.8681","1.4326","1.7342","1.4783","1.3984","1.5819","0","1.5832","1.5653","0","1.0578","1.3276","4.8741","0","1.2481","3.1487","2.5642","0.95582","0.42874","0.0304","0.12583","0.38297","0.0057539","0.92861","0.88402",,"0.86778","0.96901",,"0.059176","0.023534","0.24823",,"0.073069","0.94625","0.13372","1.7038e-11","0.0041018","0.9767","0.61574","0.23536","0.99889","3.618e-13","6.6502e-11",,"2.3075e-10","0.0001841",,"0.8892","0.98052","0.356",,"0.801","1.5963e-10","0.65561","0.95582","0.5454","0.92632","0.084573","0.469","0.94971","0.016276","0.10194",,"0.10106","0.94539",,"0.11654","0.86128","0.82007",,"0.10787","0.063768","0.64571","1.7038e-11","0.00010133","3.8373e-14","0.80365","0.10956","3.8571e-20","0.99379","0.79094",,"0.79416","0.00035568",,"0.63345","1.0567e-15","9.7204e-07",,"0.61612","0.9312","1.5922e-05","0.95582","0.018833","0.042171","0.073594","0.7844","0.044148","0.0082773","0.04607",,"0.036382","0.99652",,"0.035392","0.018171","0.17034",,"0.15344","0.012008","0.031402","1.7038e-11","0.98994","0.95563","0.84751","0.00087625","0.93675","0.99839","0.95332",,"0.97063","7.561e-05",,"0.95889","0.98834","0.61724",,"0.37422","0.99748","0.97708","0.95582","0.018833","0.042171","0.073594","0.7844","0.044148","0.0082773","0.042182",,"0.048729","0.14128",,"0.047697","0.018171","0.17034",,"0.06305","0.01232","0.028833","1.7038e-11","0.98994","0.95563","0.84751","0.00087625","0.93675","0.99839","0.96072",,"0.94792","0.87724",,"0.92656","0.98834","0.61724",,"0.84776","0.99735","0.98064","0.95582","0.056708","0.017529","0.04718","0.14264","0.0058817","0.011756","0.042248",,"0.089128","0.98614",,"0.026831","0.010163","0.067937",,"0.089735","0.014907","0.0368","1.7038e-11","0.91234","0.99219","0.93431","0.8231","0.99884","0.99676","0.9606",,"0.83597","0.0001078",,"0.97616","0.99634","0.92653",,"0.71542","0.99612","0.96865","0.95582","0.37687","0.05774","0.15379","0.56113","0.07647","0.73685","0.64072",,"0.5799","0.88017",,"0.092469","0.074248","0.12528",,"0.16697","0.79527","0.096858","1.7038e-11","0.015019","0.91841","0.48395","0.038766","0.82183","2.8025e-07","3.0752e-05",,"0.00024763","0.0015857",,"0.75044","0.82201","0.77092",,"0.31187","1.2882e-06","0.80167","0.95582","0.80587","0.73595","0.20673","0.060677","0.80976","0.48352","0.11103",,"0.10484","0.79436",,"0.27167","0.59486","0.60798",,"0.070964","0.089548","0.36712","1.7038e-11","1.0309e-10","8.0639e-08","0.26778","0.96552","1.2362e-12","0.0028942","0.75706",,"0.78028","0.0071973",,"0.080549","9.3314e-07","0.0011634",,"0.81117","0.86875","0.037692","0.95582","0.80587","0.73595","0.20673","0.060677","0.80976","0.48352","0.44323",,"0.24295","0.58219",,"0.17887","0.59486","0.60798",,"0.27698","0.32795","0.17081","1.7038e-11","1.0309e-10","8.0639e-08","0.26778","0.96552","1.2362e-12","0.0028942","0.0095365",,"0.25977","0.090026",,"0.33944","9.3314e-07","0.0011634",,"0.038916","0.14454","0.50115","12","40","22","88","30","22","12","12","99","12","30","99","88","22","22","99","40","12","22","0.001","0.001","0.001","0.5","0.001","0.001","0.001","0.001",,"0.001","0.001",,"0.5","0.001","0.001",,"0.5","0.001","0.05","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","4"
